hora,Tension de Linea L1,Corriente L1,Potencia Activa L1,Potencia Reactiva L1,Factor de Potencia L1,Tension de Linea L2,Corriente L2,Potencia Activa L2,Potencia Reactiva L2,Factor de Potencia L2,Tension de Linea L3,Corriente L3,Potencia Activa L3,Potencia Reactiva L3,Factor de Potencia L3,Potencia Activa III,Potencia Inductiva III,Potencia Capacitiva III,Coseno Fi,Tension entre Lineas L1 y L2,Tension entre Lineas L2 y L3,Tension entre Lineas L3 y L1,Potencia Aparente III,Demanda Maxima,Corriente de las Tres Fases,Corriente de Neutro,Demanda Maxima A2,Demanda Maxima A3,Energia Activa,Energia Reactiva Inductiva,Energia Reactiva Capacitiva
Tue Mar 24 11:43:19 2020,7786.799999999998,3189.3,20458.3,4294956008.65,42949672.1255,7762.5599999999995,3979.2,24978.95,4294951482.7,42949672.14449999,7701.0,3531.9,19126.7,4294950812.2,42949672.253,64603.6,0.0,43574.5,42949672.1315,13490.7,13352.279999999999,13393.38,70140.7,0.0,3567.2,0.0,0.0,0.0,102768748.85,583539362.0,986602238.1
Tue Mar 24 11:44:19 2020,7791.120000000001,3178.5,20572.6,4294956485.55,42949672.116500005,7769.100000000001,3977.7,25093.3,4294951845.35,42949672.14449999,7706.8200000000015,3508.2,19261.0,4294951393.35,42949672.242000006,64902.0,0.0,42183.55,42949672.126,13501.080000000002,13365.240000000002,13403.579999999998,72138.35,0.0,3553.9,0.0,0.0,0.0,102769827.65,583539362.0,986602953.75
Tue Mar 24 11:45:19 2020,7798.739999999998,3195.6,20806.0,4294956674.5,42949672.116500005,7775.219999999999,3972.6,25227.45,4294952089.0,42949672.13899999,7714.259999999999,3509.4,19439.7,4294951671.4,42949672.23850001,65443.4,0.0,41363.8,42949672.12,13513.2,13374.780000000002,13413.9,71037.05,0.0,3557.7,0.0,0.0,0.0,102770906.2,583539362.0,986603646.8
Tue Mar 24 11:46:19 2020,7805.88,3194.1,20895.55,4294957061.9,42949672.10900001,7780.08,3993.3,25336.85,4294951984.6,42949672.137499996,7715.94,3480.3,19246.05,4294951820.55,42949672.23600001,65483.3,0.0,40901.5,42949672.1145,13521.179999999997,13378.079999999996,13421.4,73020.5,0.0,3557.6,0.0,0.0,0.0,102771988.75,583539362.0,986604321.1
Tue Mar 24 11:47:19 2020,7803.539999999998,3192.3,20900.55,4294957022.3,42949672.109500006,7778.460000000002,3993.3,25480.95,4294952193.3,42949672.13649999,7715.460000000001,3504.0,19494.45,4294951810.7,42949672.237,65875.7,0.0,40931.35,42949672.11350001,13520.819999999998,13376.819999999998,13421.34,73012.2,0.0,3565.2,0.0,0.0,0.0,102773082.65,583539362.0,986605003.45
Tue Mar 24 11:48:18 2020,7803.719999999998,3288.9,21869.25,4294957206.1,42949672.099500015,7777.26,4022.7,25565.4,4294951940.05,42949672.137499996,7712.76,3476.1,19573.9,4294952302.5,42949672.22000001,67038.3,0.0,40379.9,42949672.11050001,13516.38,13371.960000000001,13416.9,75325.25,0.0,3596.0,0.0,0.0,0.0,102774194.05,583539362.0,986605680.0
Tue Mar 24 11:49:18 2020,7799.039999999998,3277.5,21754.8,4294957027.25,42949672.09850001,7772.639999999999,3973.8,24760.5,4294951423.1,42949672.15349998,7712.82,3396.0,18952.85,4294952620.65,42949672.23300001,65453.35,0.0,40856.8,42949672.1145,13509.840000000002,13368.420000000002,13414.02,72182.55,0.0,3548.9,0.0,0.0,0.0,102775296.55,583539362.0,986606359.05
Tue Mar 24 11:50:18 2020,7798.5599999999995,3280.5,21769.7,4294957057.0,42949672.10100002,7772.520000000001,3982.5,24859.95,4294951542.35,42949672.150999986,7710.240000000001,3419.7,19146.55,4294952511.1,42949672.230500005,65751.45,0.0,40767.3,42949672.11350001,13511.579999999998,13366.86,13412.940000000002,72570.1,0.0,3558.8,0.0,0.0,0.0,102776388.05,583539362.0,986607038.1
Tue Mar 24 11:51:18 2020,7793.519999999999,3304.2,22003.3,4294957042.15,42949672.10050001,7768.260000000002,4036.8,25465.9,4294951502.6,42949672.143999994,7707.24,3459.9,19439.85,4294952267.85,42949672.22500001,66933.95,0.0,40966.0,42949672.115,13500.060000000001,13361.340000000002,13403.340000000002,77569.4,0.0,3601.1,0.0,0.0,0.0,102777491.25,583539362.0,986607720.35
Tue Mar 24 11:52:18 2020,7788.479999999999,3311.4,22087.8,4294957042.05,42949672.09500001,7763.339999999999,4121.4,26534.1,4294951915.05,42949672.126499996,7702.319999999998,3575.7,20319.1,4294951706.45,42949672.212500006,68931.0,0.0,41269.1,42949672.10000001,13493.460000000001,13353.12,13396.98,77528.8,0.0,3668.7,0.0,0.0,0.0,102778624.45,583539362.0,986608405.8
Tue Mar 24 11:53:18 2020,7790.279999999997,3300.0,21849.25,4294956883.0,42949672.10100002,7764.660000000001,4077.0,26240.8,4294952193.45,42949672.126,7703.580000000002,3593.7,20304.1,4294951552.4,42949672.22000001,68364.4,0.0,41249.15,42949672.10300001,13495.680000000002,13354.380000000001,13397.16,77534.95,0.0,3655.7,0.0,0.0,0.0,102779767.1,583539362.0,986609093.25
Tue Mar 24 11:54:18 2020,7792.5599999999995,3248.1,21332.55,4294956714.0,42949672.10850001,7765.979999999999,4020.9,25709.5,4294952178.45,42949672.129499994,7704.960000000001,3546.9,19906.7,4294951721.2,42949672.22600002,66988.45,0.0,41304.0,42949672.12,13495.980000000001,13356.6,13399.14,75223.1,0.0,3606.2,0.0,0.0,0.0,102780884.25,583539362.0,986609771.1
Tue Mar 24 11:55:20 2020,7791.142857142859,3217.4285714285716,20979.285714285714,4294956654.857143,42949672.113809526,7764.857142857143,4000.285714285714,25393.714285714286,4294951980.3809524,42949672.13761904,7703.485714285714,3529.1428571428573,19588.238095238095,4294951488.142857,42949672.24,65975.04761904762,0.0,41736.09523809524,42949672.12,13496.285714285714,13354.514285714286,13397.82857142857,74211.71428571429,0.0,3583.1428571428573,0.0,0.0,0.0,102782019.1904762,583539362.0,986610479.1428572
Tue Mar 24 11:56:20 2020,7786.0199999999995,3239.1,21084.2,4294956356.4,42949672.11600001,7762.2,3977.7,25212.6,4294951994.7,42949672.136999995,7701.6,3534.6,19777.6,4294951636.7,42949672.23000001,66069.5,0.0,41920.1,42949672.12,13489.080000000002,13350.960000000001,13391.999999999996,72070.75,0.0,3588.5,0.0,0.0,0.0,102783144.05,583539362.0,986611194.05
Tue Mar 24 11:57:20 2020,7785.060000000002,3318.3,21675.4,4294956172.55,42949672.11400001,7761.840000000001,3977.7,25088.35,4294951979.65,42949672.13949999,7702.379999999999,3539.4,20115.4,4294952034.45,42949672.21700001,66898.9,0.0,41775.9,42949672.1185,13489.5,13351.98,13394.039999999997,72461.5,0.0,3614.5,0.0,0.0,0.0,102784252.55,583539362.0,986611890.1
Tue Mar 24 11:58:20 2020,7787.700000000002,3283.2,21461.55,4294956401.05,42949672.116500005,7763.1,3949.2,24288.55,4294951189.75,42949672.158499986,7703.0999999999985,3405.0,18893.3,4294952396.95,42949672.23600001,64688.25,0.0,41840.55,42949672.123,13490.4,13352.4,13394.640000000003,71310.75,0.0,3549.0,0.0,0.0,0.0,102785338.1,583539362.0,986612587.65
Tue Mar 24 11:59:20 2020,7786.92,3217.2,20905.35,4294956406.05,42949672.1175,7764.42,3984.6,24556.8,4294950966.35,42949672.15999999,7702.38,3421.8,18371.7,4294951497.65,42949672.25949999,63863.65,0.0,43142.4,42949672.135,13493.639999999996,13353.959999999997,13395.420000000002,72476.4,0.0,3541.3,0.0,0.0,0.0,102786402.15,583539362.0,986613284.85
Tue Mar 24 12:00:20 2020,7786.860000000001,3278.7,21476.55,4294956445.75,42949672.11150001,7765.32,4055.7,25207.65,4294950871.85,42949672.15599999,7701.479999999999,3487.5,18853.5,4294951269.15,42949672.2505,65587.35,0.0,43341.05,42949672.12899999,13495.679999999998,13356.539999999997,13394.340000000002,77148.7,0.0,3615.2,0.0,0.0,0.0,102787480.85,583539362.0,986614007.75
Tue Mar 24 12:01:18 2020,7786.079999999999,3273.6,21625.65,4294956883.05,42949672.103500016,7765.980000000001,4169.1,26583.6,4294951259.25,42949672.133499995,7702.62,3615.6,19519.35,4294950305.4,42949672.2565,67813.15,0.0,43445.2,42949672.123,13495.5,13356.12,13392.3,77533.4,0.0,3687.5,0.0,0.0,0.0,102788585.9,583539362.0,986614723.8
Tue Mar 24 12:02:20 2020,7788.285714285716,3313.714285714286,22048.571428571428,4294956934.285714,42949672.100476205,7764.971428571428,4214.857142857143,26836.666666666668,4294950986.7619047,42949672.13571428,7701.885714285714,3615.1428571428573,19564.47619047619,4294950433.047619,42949672.25238095,68416.61904761905,0.0,43548.28571428572,42949672.11476191,13494.685714285715,13353.714285714286,13392.742857142859,77520.76190476191,0.0,3708.7619047619046,0.0,0.0,0.0,102789721.47619048,583539362.0,986615447.4285715
Tue Mar 24 12:03:20 2020,7789.980000000001,3231.3,21292.9,4294956952.7,42949672.10350001,7766.639999999999,4137.3,26231.1,4294951209.6,42949672.13999999,7701.600000000001,3569.1,19131.8,4294950380.05,42949672.25999999,66630.8,0.0,43296.2,42949672.1255,13500.420000000002,13357.14,13394.76,77545.8,0.0,3646.6,0.0,0.0,0.0,102790877.65,583539362.0,986616189.95
Tue Mar 24 12:04:20 2020,7792.979999999999,3174.0,20806.15,4294957012.25,42949672.10900001,7769.219999999999,4081.2,25888.3,4294951522.5,42949672.13899999,7704.6,3540.0,18913.1,4294950578.7,42949672.26349999,65577.6,0.0,42824.05,42949672.1245,13504.079999999998,13360.259999999998,13401.660000000003,77570.0,0.0,3599.3,0.0,0.0,0.0,102791971.3,583539362.0,986616907.95
Tue Mar 24 12:05:20 2020,7794.180000000002,3175.8,20801.0,4294956987.45,42949672.11150001,7768.500000000002,4065.3,25823.75,4294951646.7,42949672.137499996,7706.759999999999,3548.1,19101.85,4294950673.25,42949672.256,65671.8,0.0,42496.2,42949672.122,13504.920000000002,13361.580000000002,13401.84,77573.05,0.0,3597.8,0.0,0.0,0.0,102793052.9,583539362.0,986617613.0
Tue Mar 24 12:06:19 2020,7797.6,3188.7,20930.2,4294956912.8,42949672.11100001,7771.139999999999,4049.1,25764.1,4294951736.15,42949672.136999995,7706.520000000001,3534.0,19196.4,4294951015.85,42949672.2495,65846.0,0.0,42248.0,42949672.12,13509.480000000001,13360.560000000001,13405.74,77599.4,0.0,3590.5,0.0,0.0,0.0,102794148.15,583539362.0,986618313.25
Tue Mar 24 12:07:19 2020,7802.039999999999,3159.9,20502.9,4294956674.35,42949672.123500004,7772.699999999999,3960.0,24551.95,4294951264.25,42949672.15949999,7709.280000000001,3409.8,18297.1,4294951557.4,42949672.2595,63242.6,0.0,42541.1,42949672.13449999,13512.959999999997,13364.579999999998,13412.820000000002,70240.05,0.0,3511.5,0.0,0.0,0.0,102795226.75,583539362.0,986619016.55
Tue Mar 24 12:08:19 2020,7797.780000000001,3159.0,20443.45,4294956560.1,42949672.122,7769.82,3964.2,24497.3,4294951140.05,42949672.15949999,7706.160000000001,3410.4,18168.05,4294951383.45,42949672.26499999,63103.7,0.0,42759.65,42949672.13999999,13508.88,13359.480000000001,13404.9,69820.05,0.0,3511.3,0.0,0.0,0.0,102796275.8,583539362.0,986619729.1
Tue Mar 24 12:09:19 2020,7795.74,3188.4,20706.7,4294956391.2,42949672.1155,7769.699999999999,3968.7,24462.45,4294951030.85,42949672.16149998,7704.9,3414.9,18262.45,4294951318.9,42949672.263,63446.55,0.0,43137.15,42949672.13899999,13508.039999999999,13360.619999999999,13404.300000000003,70204.25,0.0,3520.7,0.0,0.0,0.0,102797323.5,583539362.0,986620444.6
Tue Mar 24 12:10:19 2020,7792.860000000001,3191.4,20552.7,4294956058.45,42949672.125,7768.74,4011.6,25297.0,4294951438.05,42949672.143499985,7701.840000000001,3563.7,19211.15,4294950439.6,42949672.25399999,64951.5,0.0,43847.7,42949672.133499995,13503.779999999999,13356.060000000001,13399.859999999997,74837.3,0.0,3586.6,0.0,0.0,0.0,102798384.65,583539362.0,986621162.9
Tue Mar 24 12:11:18 2020,7786.74,3220.8,20860.65,4294956088.2,42949672.121999994,7762.5,4036.5,25515.7,4294951467.8,42949672.14249999,7697.279999999999,3579.9,19429.75,4294950543.9,42949672.24600001,65796.3,0.0,43882.5,42949672.13,13493.4,13347.539999999999,13389.3,77112.8,0.0,3615.7,0.0,0.0,0.0,102799475.1,583539362.0,986621890.0
Tue Mar 24 12:12:18 2020,7789.0199999999995,3239.4,21094.2,4294956311.65,42949672.11450001,7765.860000000003,4041.6,25624.95,4294951597.05,42949672.13949999,7699.140000000001,3571.8,19628.6,4294950926.45,42949672.23850001,66367.75,0.0,43027.9,42949672.126,13499.219999999996,13351.559999999998,13392.779999999999,77531.5,0.0,3614.8,0.0,0.0,0.0,102800577.45,583539362.0,986622614.2
Tue Mar 24 12:13:19 2020,7792.5,3263.7,21556.1,4294956848.35,42949672.10150002,7766.76,4089.3,26206.25,4294951736.1,42949672.1285,7699.38,3571.8,19837.2,4294951184.75,42949672.23300001,67604.15,0.0,41974.75,42949672.112500004,13502.34,13350.900000000003,13395.180000000002,77540.55,0.0,3641.4,0.0,0.0,0.0,102801691.0,583539362.0,986623322.45
Tue Mar 24 12:14:19 2020,7781.82,3258.9,21426.95,4294956490.65,42949672.10750001,7756.740000000001,4087.8,26226.1,4294951825.65,42949672.1255,7688.459999999997,3615.0,20085.6,4294950866.75,42949672.23500001,67703.8,0.0,42710.1,42949672.117,13485.960000000003,13334.519999999999,13378.02,77433.75,0.0,3652.3,0.0,0.0,0.0,102802824.95,583539362.0,986624028.0
Tue Mar 24 12:15:18 2020,7768.079999999999,3234.3,20950.1,4294955954.1,42949672.1195,7741.380000000002,4061.4,25873.4,4294951626.9,42949672.1315,7677.479999999999,3640.8,20050.75,4294950290.5,42949672.242,66819.6,0.0,44001.6,42949672.1285,13457.939999999999,13306.740000000002,13355.580000000002,76887.85,0.0,3642.9,0.0,0.0,0.0,102803945.0,583539362.0,986624744.6
Tue Mar 24 12:16:18 2020,7721.339999999999,3257.1,20766.3,4294955104.4,42949672.129499994,7692.779999999999,4109.7,24993.9,4294949759.0,42949672.165499985,7629.0,3565.2,18560.45,4294949500.7,42949672.27399998,64285.95,0.0,47583.6,42949672.15499999,13377.480000000001,13225.8,13275.839999999997,76822.35,0.0,3645.1,0.0,0.0,0.0,102805037.05,583539362.0,986625514.7
Tue Mar 24 12:17:18 2020,7719.360000000001,3301.5,20965.0,4294954876.05,42949672.13,7687.9800000000005,4107.6,24740.75,4294949435.95,42949672.169499986,7626.480000000001,3538.8,18426.35,4294949629.9,42949672.275499985,64236.35,0.0,47936.05,42949672.16199998,13369.920000000002,13217.88,13273.26,76786.95,0.0,3649.8,0.0,0.0,0.0,102806095.5,583539362.0,986626310.15
Tue Mar 24 12:18:20 2020,7714.571428571428,3279.714285714286,20771.095238095237,4294954800.1904764,42949672.133333325,7684.628571428572,4114.285714285715,24797.571428571428,4294949491.571429,42949672.17095237,7621.485714285716,3564.0,18447.761904761905,4294949378.095238,42949672.277142845,63883.857142857145,0.0,48222.666666666664,42949672.16619047,13362.857142857143,13212.171428571428,13264.742857142859,76744.90476190476,0.0,3651.6190476190477,0.0,0.0,0.0,102807186.28571428,583539362.0,986627127.9523809
Tue Mar 24 12:19:20 2020,7713.779999999999,3306.0,21024.65,4294954890.95,42949672.13,7682.520000000001,4162.2,25783.95,4294950156.45,42949672.14849998,7620.420000000001,3690.6,19524.3,4294949043.45,42949672.2595,66367.5,0.0,47832.2,42949672.15249999,13360.800000000003,13209.0,13263.180000000002,76736.0,0.0,3719.8,0.0,0.0,0.0,102808295.05,583539362.0,986627941.4
Tue Mar 24 12:20:20 2020,7721.699999999999,3321.0,21342.35,4294955193.8,42949672.118,7690.139999999999,4146.6,25848.6,4294950404.75,42949672.14399999,7627.259999999999,3665.7,19683.3,4294949426.05,42949672.249,66968.8,0.0,46748.95,42949672.14349999,13372.800000000003,13219.02,13273.86,76798.55,0.0,3713.5,0.0,0.0,0.0,102809408.0,583539362.0,986628730.85
Tue Mar 24 12:21:20 2020,7721.159999999998,3303.3,21322.6,4294955422.45,42949672.120000005,7689.6,4137.6,25818.6,4294950514.25,42949672.14249999,7626.5999999999985,3641.1,19554.15,4294949644.8,42949672.2535,66640.75,0.0,46266.8,42949672.14299999,13374.539999999999,13219.319999999998,13276.02,76799.65,0.0,3692.5,0.0,0.0,0.0,102810521.3,583539362.0,986629501.2
Tue Mar 24 12:22:20 2020,7714.979999999999,3323.7,21486.65,4294955357.9,42949672.116500005,7680.539999999999,4239.6,26360.05,4294949868.15,42949672.14549999,7620.360000000001,3667.5,19375.1,4294949117.95,42949672.261999995,67221.7,0.0,47703.1,42949672.150499985,13360.38,13204.080000000002,13267.14,76729.25,0.0,3746.0,0.0,0.0,0.0,102811634.25,583539362.0,986630288.4
Tue Mar 24 12:23:20 2020,7716.9,3365.7,21794.65,4294955144.3,42949672.10900001,7682.219999999999,4265.7,26310.4,4294949376.5,42949672.15499999,7620.9,3651.6,19216.2,4294949113.15,42949672.265499994,67256.75,0.0,48278.9,42949672.15249999,13363.2,13204.740000000002,13269.36,76731.9,0.0,3763.7,0.0,0.0,0.0,102812742.65,583539362.0,986631082.45
Tue Mar 24 12:24:19 2020,7714.140000000001,3333.0,21412.0,4294955109.45,42949672.12100001,7678.8,4227.6,25908.15,4294949351.6,42949672.157499984,7619.879999999999,3633.3,18858.45,4294948914.4,42949672.27349999,66223.45,0.0,48592.25,42949672.15999998,13358.52,13203.959999999997,13264.080000000002,76715.15,0.0,3732.0,0.0,0.0,0.0,102813852.65,583539362.0,986631882.55
Tue Mar 24 12:25:19 2020,7721.58,3268.2,20582.6,4294954707.05,42949672.13599999,7683.18,4114.5,25033.75,4294949629.9,42949672.163499996,7624.079999999999,3618.0,18659.8,4294948909.35,42949672.27949999,64405.2,0.0,48571.95,42949672.161999986,13365.84,13208.039999999999,13275.3,76765.1,0.0,3666.4,0.0,0.0,0.0,102814938.35,583539362.0,986632691.6
Tue Mar 24 12:26:19 2020,7718.640000000001,3288.9,20736.45,4294954533.15,42949672.136499986,7684.2,4061.7,24129.45,4294949207.5,42949672.182,7625.340000000001,3510.9,18063.7,4294949505.7,42949672.280499995,62850.2,0.0,48666.55,42949672.17049999,13366.259999999998,13211.579999999996,13274.219999999998,76762.6,0.0,3618.3,0.0,0.0,0.0,102815999.35,583539362.0,986633502.25
Tue Mar 24 12:27:18 2020,7715.219999999999,3273.9,20627.15,4294954622.55,42949672.136999995,7679.4,4062.9,24030.15,4294948998.85,42949672.18249999,7620.9000000000015,3485.4,17735.75,4294949500.7,42949672.28599999,62313.8,0.0,48810.6,42949672.17449999,13358.279999999999,13204.2,13269.179999999998,76728.3,0.0,3603.7,0.0,0.0,0.0,102817025.8,583539362.0,986634306.15
Tue Mar 24 12:28:18 2020,7716.12,3232.2,20314.05,4294954791.5,42949672.13899999,7684.019999999999,4061.7,24124.55,4294949152.85,42949672.18199998,7619.58,3495.0,17616.6,4294949331.65,42949672.29299998,62045.4,0.0,48691.5,42949672.175999984,13364.7,13208.88,13265.7,76737.6,0.0,3595.0,0.0,0.0,0.0,102818059.7,583539362.0,986635113.6
Tue Mar 24 12:29:18 2020,7715.7,3269.1,20930.15,4294955213.85,42949672.123,7682.339999999999,4218.9,25749.3,4294949286.95,42949672.15999998,7621.799999999998,3619.8,18590.2,4294948800.15,42949672.28099999,65299.55,0.0,48676.6,42949672.16149998,13363.080000000002,13209.84,13268.039999999999,76743.2,0.0,3701.5,0.0,0.0,0.0,102819118.05,583539362.0,986635923.6
Tue Mar 24 12:30:18 2020,7716.299999999997,3269.4,20696.8,4294954846.1,42949672.1345,7683.600000000001,4135.5,25326.95,4294949699.4,42949672.158999994,7621.259999999999,3631.5,18838.6,4294948909.25,42949672.27799999,64857.25,0.0,48363.5,42949672.15899998,13366.439999999999,13208.579999999998,13267.079999999998,76742.15,0.0,3677.3,0.0,0.0,0.0,102820206.8,583539362.0,986636732.7
Tue Mar 24 12:31:20 2020,7715.714285714285,3271.714285714286,20624.333333333332,4294954663.142857,42949672.1347619,7679.942857142856,4126.571428571428,25227.95238095238,4294949799.1904764,42949672.16190475,7617.771428571429,3644.0,18973.0,4294948914.428571,42949672.27333332,64815.857142857145,0.0,48577.52380952381,42949672.15999998,13359.771428571426,13201.42857142857,13263.942857142854,76718.09523809524,0.0,3678.5714285714284,0.0,0.0,0.0,102821299.90476191,583539362.0,986637555.1428572
Tue Mar 24 12:32:18 2020,7715.160000000002,3264.6,20473.1,4294954498.35,42949672.13899999,7680.960000000001,4111.2,25202.5,4294949937.85,42949672.15799998,7615.32,3658.5,19037.35,4294948805.15,42949672.27149999,64678.3,0.0,48731.1,42949672.16249998,13362.959999999997,13201.019999999995,13260.9,76714.3,0.0,3677.7,0.0,0.0,0.0,102822370.9,583539362.0,986638358.3
Tue Mar 24 12:33:18 2020,7719.899999999999,3243.9,20363.7,4294954727.05,42949672.14199999,7685.639999999999,4105.8,25292.1,4294950121.7,42949672.15149999,7620.659999999999,3654.9,19007.4,4294948805.15,42949672.27249999,64663.35,0.0,48279.0,42949672.157499984,13371.9,13209.840000000002,13267.74,76759.85,0.0,3668.3,0.0,0.0,0.0,102823443.5,583539362.0,986639157.45
Tue Mar 24 12:34:18 2020,7719.12,3248.4,20617.3,4294955049.85,42949672.1285,7684.500000000002,4164.3,25600.15,4294949783.8,42949672.15849998,7619.760000000002,3651.0,18843.5,4294948700.8,42949672.27849998,65041.15,0.0,48269.15,42949672.15849998,13369.080000000002,13208.7,13268.939999999999,76757.6,0.0,3684.8,0.0,0.0,0.0,102824524.85,583539362.0,986639962.55
Tue Mar 24 12:35:18 2020,7720.259999999999,3267.0,20701.65,4294954871.05,42949672.13,7684.74,4110.9,24805.3,4294949426.0,42949672.16799999,7620.5999999999985,3545.7,18257.55,4294949306.9,42949672.28349999,63764.55,0.0,48234.4,42949672.16749999,13371.659999999998,13207.8,13266.419999999998,76751.65,0.0,3638.8,0.0,0.0,0.0,102825596.45,583539362.0,986640767.1
Tue Mar 24 12:36:18 2020,7711.379999999999,3273.6,20766.3,4294954836.25,42949672.1315,7675.32,4169.1,24979.2,4294948983.75,42949672.175999984,7610.58,3573.3,18108.4,4294948864.75,42949672.28799999,63819.15,0.0,49158.6,42949672.17249999,13353.3,13190.820000000002,13253.64,76665.3,0.0,3668.1,0.0,0.0,0.0,102826659.35,583539362.0,986641577.4
Tue Mar 24 12:37:18 2020,7714.7400000000025,3237.0,20443.4,4294954975.25,42949672.13949999,7675.92,4181.1,25754.1,4294949828.45,42949672.15049999,7613.640000000001,3676.8,18838.65,4294948487.15,42949672.2815,65085.8,0.0,48482.75,42949672.1585,13364.940000000002,13197.060000000001,13264.200000000003,76719.3,0.0,3691.4,0.0,0.0,0.0,102827729.2,583539362.0,986642404.45
Tue Mar 24 12:38:18 2020,7771.139999999998,3171.6,20438.4,4294956013.65,42949672.121,7729.079999999999,4125.9,26529.05,4294951611.95,42949672.124,7663.9800000000005,3710.4,19812.45,4294949063.35,42949672.258499995,66755.1,0.0,45154.3,42949672.13649999,13450.74,13281.240000000002,13353.059999999998,77216.45,0.0,3673.3,0.0,0.0,0.0,102828818.2,583539362.0,986643170.8
Tue Mar 24 12:39:18 2020,7769.58,3166.2,20488.05,4294956262.0,42949672.11500001,7729.62,4147.5,26688.05,4294951626.8,42949672.124,7665.539999999998,3700.8,19767.65,4294949152.8,42949672.258,67043.05,0.0,44801.8,42949672.133499995,13449.960000000001,13281.539999999999,13353.840000000002,77223.65,0.0,3668.0,0.0,0.0,0.0,102829929.75,583539362.0,986643912.9
Tue Mar 24 12:40:18 2020,7769.58,3232.2,21059.25,4294956147.75,42949672.11400001,7728.839999999999,4133.1,26578.75,4294951636.75,42949672.124,7667.5199999999995,3695.4,20214.7,4294949729.2,42949672.238000005,67902.45,0.0,44324.45,42949672.127000004,13448.1,13283.88,13354.02,77230.35,0.0,3687.0,0.0,0.0,0.0,102831053.2,583539362.0,986644659.25
Tue Mar 24 12:41:20 2020,7768.514285714286,3258.285714285714,21442.761904761905,4294956347.4761906,42949672.10619049,7729.77142857143,4179.714285714285,26850.904761904763,4294951388.7619047,42949672.12238096,7667.314285714285,3675.1428571428573,20080.190476190477,4294949761.285714,42949672.23952381,68392.66666666667,0.0,44423.666666666664,42949672.12952381,13449.828571428572,13286.285714285714,13353.371428571425,77227.47619047618,0.0,3709.0476190476193,0.0,0.0,0.0,102832220.23809524,583539362.0,986645410.3333334
Tue Mar 24 12:42:20 2020,7768.380000000002,3281.7,21690.3,4294956619.7,42949672.09900002,7728.120000000001,4237.8,27219.65,4294951125.1,42949672.123500004,7664.040000000001,3660.3,19866.95,4294949704.4,42949672.244500004,68772.05,0.0,44413.95,42949672.127500005,13448.340000000002,13281.959999999997,13349.52,77207.35,0.0,3731.8,0.0,0.0,0.0,102833389.9,583539362.0,986646168.15
Tue Mar 24 12:43:20 2020,7768.56,3276.0,21715.05,4294956723.95,42949672.09400002,7727.700000000002,4269.6,27537.65,4294951224.55,42949672.12100001,7662.839999999999,3687.3,19946.55,4294949614.95,42949672.248,69129.75,0.0,44234.9,42949672.122,13448.460000000001,13280.280000000002,13348.920000000004,77206.15,0.0,3739.8,0.0,0.0,0.0,102834540.95,583539362.0,986646907.75
Tue Mar 24 12:44:20 2020,7767.719999999999,3293.1,21824.35,4294956560.1,42949672.10000001,7728.719999999999,4202.7,26548.9,4294950608.6,42949672.139499985,7660.26,3551.4,19027.5,4294950156.55,42949672.25699999,67236.85,0.0,44617.6,42949672.1315,13448.64,13279.02,13345.38,77201.9,0.0,3681.2,0.0,0.0,0.0,102835683.05,583539362.0,986647648.2
Tue Mar 24 12:45:20 2020,7768.8,3262.2,21541.2,4294956515.3,42949672.099000014,7729.5,4134.3,25689.7,4294950265.65,42949672.14949999,7659.9,3438.6,18227.6,4294950628.45,42949672.26499999,65413.8,0.0,44528.35,42949672.133,13450.8,13277.16,13341.419999999998,77208.7,0.0,3610.6,0.0,0.0,0.0,102836785.9,583539362.0,986648389.8
Tue Mar 24 12:46:20 2020,7766.520000000001,3231.3,21218.35,4294956391.15,42949672.106000006,7729.2,4099.2,25262.35,4294950146.45,42949672.15749999,7659.299999999998,3411.6,17869.9,4294950538.95,42949672.26999999,64335.65,0.0,44856.15,42949672.14399999,13449.9,13276.98,13340.16,77180.4,0.0,3576.9,0.0,0.0,0.0,102837868.15,583539362.0,986649134.55
Tue Mar 24 12:47:20 2020,7760.88,3184.5,20607.1,4294956088.2,42949672.1175,7721.880000000002,4057.8,24954.2,4294950235.85,42949672.15899998,7652.519999999999,3454.5,17899.75,4294950176.2,42949672.27849998,63500.8,0.0,45318.05,42949672.14899998,13439.579999999998,13264.019999999999,13333.920000000002,77128.15,0.0,3565.4,0.0,0.0,0.0,102838927.7,583539362.0,986649885.75
Tue Mar 24 12:48:19 2020,7759.380000000002,3191.4,20627.3,4294955949.15,42949672.116000004,7718.100000000001,4094.4,25684.7,4294950787.5,42949672.14199999,7650.420000000001,3584.7,18843.6,4294949500.7,42949672.26799999,65120.8,0.0,45635.75,42949672.14199999,13434.36,13259.580000000002,13328.34,77103.9,0.0,3627.3,0.0,0.0,0.0,102839989.1,583539362.0,986650634.9
Tue Mar 24 12:49:19 2020,7753.740000000001,3236.1,20965.0,4294955874.55,42949672.1145,7713.719999999999,4110.3,25818.7,4294950817.2,42949672.13899999,7644.780000000001,3607.8,19196.35,4294949634.9,42949672.2605,66029.85,0.0,45586.05,42949672.14099999,13423.800000000003,13250.7,13316.4,77050.85,0.0,3650.6,0.0,0.0,0.0,102841080.2,583539362.0,986651391.05
